"","Entity","Year","CO2_emissions","Population.Population","renewable_energy.Renewables","Nuclear..TWh.growth...sub.method.","gdp_per_capita.GDP_per_capita"
"1467","Slovenia",1995,7661.76197141661,1991000,12.269,1822.19989954797,18710
"1468","Slovenia",1996,8002.44521899337,1989000,13.193,2087.48114630468,19280
"1469","Slovenia",1997,8175.67037565887,1987000,10.858,762.95923502768,19941
"1470","Slovenia",1998,8032.86028170109,1987000,12.094,581.781580271767,20192
"1471","Slovenia",1999,7714.99738344668,1988000,13.364,-443.158953722334,20854
"1472","Slovenia",2000,7769.14429740898,1988000,13.97,-93.0583501006036,21555
"1473","Slovenia",2001,8242.82254520006,1987000,13.15,2345.74735782587,21845
"1474","Slovenia",2002,8316.75939210095,1987000,11.586,-512.833417211877,22665
"1475","Slovenia",2003,8193.748759564,1988000,10.574,-1726.86116700201,22656
"1476","Slovenia",2004,8367.41171836377,1990000,13.572,4207.53768844221,23639
"1477","Slovenia",2005,8495.35613196314,1995000,11.409,-328.320802005012,24405
"1478","Slovenia",2006,8562.5913072779,2002000,11.609,-8.49150849150844,24833
"1479","Slovenia",2007,8587.90787940344,2012000,10.59,-578.031809145129,25897
"1480","Slovenia",2008,9004.31449082286,2023000,12.307,5757.78546712803,27380
"1481","Slovenia",2009,8025.88784934575,2034000,15.111,-3551.62241887906,25973
"1482","Slovenia",2010,8012.0799791776,2043000,14.499,-388.644150758688,25660
"1483","Slovenia",2011,7973.71475440836,2051000,12.109,-1606.0458313018,26004
"1484","Slovenia",2012,7683.47429143168,2058000,13.832,-1637.02623906706,26022
"1485","Slovenia",2013,7357.61683038861,2063000,16.427,87.2515753756665,26062
"1486","Slovenia",2014,6542.98244907769,2067000,20.668,4045.9603289792,27462
"1487","Slovenia",2015,6572.72622288143,2071000,14.953,-7395.46112988894,28077
"1488","Slovenia",2016,6949.70137602017,2074000,16.165,3347.63741562199,28761
"1489","South Africa",1993,8091.75593825176,39634000,0.04,-224.075288893374,7434
"1490","South Africa",1994,8352.34066432552,40564000,0.279,1309.04250073957,7468
"1491","South Africa",1995,8733.01434864502,41436000,0.132,1234.48209286611,7773
"1492","South Africa",1996,8617.20137292538,42241000,0.336,609.123837030373,8004
"1493","South Africa",1997,8972.48305892321,42987000,0.534,706.306557796543,8128
"1494","South Africa",1998,8637.70461343115,43682000,0.443,-435.282267295453,8136
"1495","South Africa",1999,8453.7341912477,44339000,0.217,773.675545231061,8142
"1496","South Africa",2000,8411.64508094645,44968000,0.372,83.8596335171678,8478
"1497","South Africa",2001,8152.4806565579,45571000,0.5,25.8717166619122,8678
"1498","South Africa",2002,7721.55333578904,46151000,0.605,-578.535676366709,9147
"1499","South Africa",2003,8651.1502273586,46719000,0.272,2033.79781245318,9250
"1500","South Africa",2004,9495.87008373509,47292000,0.268,2465.70244438806,9628
"1501","South Africa",2005,8686.63227585055,47881000,0.37,-1605.7308744596,10241
"1502","South Africa",2006,9210.80235983241,48489000,0.673,548.124316855369,10861
"1503","South Africa",2007,9462.54614259347,49120000,0.65,787.235342019544,11347
"1504","South Africa",2008,9936.76543222379,49779000,0.318,1973.20155085478,11435
"1505","South Africa",2009,9950.26350236083,50477000,0.352,-84.9297699942548,11001
"1506","South Africa",2010,9153.89983794443,51217000,0.284,298.592264287248,11288
"1507","South Africa",2011,9149.56403353588,52004000,0.643,-330.166910237674,11838
"1508","South Africa",2012,8762.49672464916,52833000,0.282,-515.075804894668,11880
"1509","South Africa",2013,8520.52571385997,53687000,0.333,159.591707489709,11993
"1510","South Africa",2014,8850.91107193151,54544000,0.775,430.45981226166,12050
"1511","South Africa",2015,8346.87451702596,55386000,1.27,-832.376412811902,12054
"1512","South Africa",2016,8450.41801878736,56208000,1.473,1473.56248220894,11949
"1513","South Korea",1993,7259.22581289244,44335000,0.79,3127.88992895004,16128
"1514","South Korea",1994,7681.02975106162,44820000,0.407,2530.09817045962,17575
"1515","South Korea",1995,8257.17949403807,45293000,0.477,3828.38407700969,19197
"1516","South Korea",1996,8776.41164502376,45751000,0.406,4409.30252890647,20042
"1517","South Korea",1997,9260.24045404318,46196000,0.378,4319.16183219326,20821
"1518","South Korea",1998,7797.95071045705,46621000,0.615,-2670.53473756462,18920
"1519","South Korea",1999,8471.94116066905,47017000,0.553,4507.85885956143,21070
"1520","South Korea",2000,9401.64786863172,47379000,0.504,3073.55579476139,22930
"1521","South Korea",2001,9402.39332557406,47706000,0.29,1124.09340544166,23412
"1522","South Korea",2002,9658.91696338564,4.8e+07,0.388,2646.66666666667,25246
"1523","South Korea",2003,9581.38699885365,48261000,0.556,2265.88756967324,26041
"1524","South Korea",2004,9869.58489970816,48493000,0.498,934.567875775885,27413
"1525","South Korea",2005,9431.88023888073,48701000,0.423,2477.40292807129,28995
"1526","South Korea",2006,9525.48915375233,48880000,0.421,929.357610474632,29850
"1527","South Korea",2007,10061.250337932,49035000,0.476,1397.75670439482,31144
"1528","South Korea",2008,10283.8956202104,49182000,0.505,1459.80236671953,30412
"1529","South Korea",2009,10269.4056512761,49347000,0.604,81.6463006869719,30237
"1530","South Korea",2010,11422.9356913524,49546000,0.732,4457.31239656077,32325
"1531","South Korea",2011,11818.6612383276,49786000,0.802,3112.88313983851,32225
"1532","South Korea",2012,11658.4133304982,50061000,0.789,308.783284393041,32485
"1533","South Korea",2013,11749.4911112039,50346000,0.933,-490.922814126246,33322
"1534","South Korea",2014,11590.0225852547,50608000,0.962,1347.00047423332,34538
"1535","South Korea",2015,11715.0480137206,50823000,1.163,1784.36928162446,35316
"1536","South Korea",2016,12120.9045551756,50983000,1.406,1581.03681619363,36151
"1537","Spain",1993,6096.23446058911,39534000,6.252,-567.157383517985,18250
"1538","Spain",1994,6392.6546516306,39660000,6.906,1540.72112960161,19045
"1539","Spain",1995,6716.4344625759,39787000,5.592,837.710810063589,20117
"1540","Spain",1996,6380.43060620898,39909000,9.112,2371.72066451176,20655
"1541","Spain",1997,6673.15783665829,40035000,7.738,1389.8588734857,22161
"1542","Spain",1998,6857.72909457583,40202000,7.367,1822.67051390478,23756
"1543","Spain",1999,7394.11995712646,40454000,5.291,433.331685371039,24842
"1544","Spain",2000,7613.67594679934,40825000,6.608,2829.68769136558,26424
"1545","Spain",2001,7568.84379773702,41319000,8.649,2648.12797986399,27372
"1546","Spain",2002,7941.15927204367,41920000,6.056,-569.847328244275,28263
"1547","Spain",2003,7908.49514099309,42596000,9.166,3470.77190346511,27722
"1548","Spain",2004,8159.43168343924,43308000,7.889,1285.39761706844,28220
"1549","Spain",2005,8361.30491760354,44019000,6.464,-595.65187759831,29465
"1550","Spain",2006,8032.86594607273,44729000,7.809,1272.68662389054,31493
"1551","Spain",2007,8083.44726303927,45429000,8.481,812.960884016818,33516
"1552","Spain",2008,7286.43255667056,46069000,9.309,-707.91638629013,33492
"1553","Spain",2009,6366.93186558918,46584000,11.893,-2628.13412330414,32962
"1554","Spain",2010,6032.44219175783,46931000,15.818,2871.15126462253,32160
"1555","Spain",2011,6032.65010339986,47084000,14.607,-1447.26446351202,31600
"1556","Spain",2012,5920.69445013831,47063000,14.999,101.799715275269,31491
"1557","Spain",2013,5369.00456022205,46931000,18.791,-1179.41232873793,31527
"1558","Spain",2014,5440.98641549343,46778000,18.971,-688.315019881141,32300
"1559","Spain",2015,5808.61650908092,46672000,16.493,-324.220089132671,33376
"1560","Spain",2016,5581.52883392443,46634000,17.545,770.360681048162,31556
"1561","Sri Lanka",1993,277.579212232197,17925000,36.184,247.810320781032,3413
"1562","Sri Lanka",1994,300.419033847188,18094000,35.543,200.618989720349,3725
"1563","Sri Lanka",1995,318.779687936696,18243000,35.975,223.64742641013,3740
"1564","Sri Lanka",1996,379.491614554929,18367000,24.91,-114.281047530898,4176
"1565","Sri Lanka",1997,407.100832067663,18471000,24.489,183.151967949759,4463
"1566","Sri Lanka",1998,416.714874953407,18565000,25.642,248.101265822785,4411
"1567","Sri Lanka",1999,456.386037135208,18663000,25.233,233.349407919413,4318
"1568","Sri Lanka",2000,539.664331881523,18778000,17.94,50.271594419001,4391
"1569","Sri Lanka",2001,546.069483238165,18912000,17.701,-68.2635363790186,4295
"1570","Sri Lanka",2002,574.267294636898,19062000,14.909,-6.24278669604447,4478
"1571","Sri Lanka",2003,569.711202249832,19224000,17.517,186.589679567208,4785
"1572","Sri Lanka",2004,626.511001905425,19387000,16.118,-140.919172641461,4926
"1573","Sri Lanka",2005,610.652036384529,19545000,16.257,444.973138910207,5067
"1574","Sri Lanka",2006,598.784351879539,19696000,19.934,411.251015434606,5527
"1575","Sri Lanka",2007,612.403500845862,19842000,16.582,-38.4537849007157,6020
"1576","Sri Lanka",2008,599.870711358324,19984000,18.48,-187.750200160128,6451
"1577","Sri Lanka",2009,643.186456385744,20124000,16.81,61.2204333134566,7063
"1578","Sri Lanka",2010,644.077639901469,20262000,22.798,445.859243904846,7844
"1579","Sri Lanka",2011,729.806959302529,20398000,17.73,28.0909893126777,8918
"1580","Sri Lanka",2012,769.3951433627,20533000,12.909,-132.664491306677,9588
"1581","Sri Lanka",2013,710.354270554118,20663000,26.122,514.591298456178,9826
"1582","Sri Lanka",2014,850.927872736157,20789000,19.634,-625.571215546683,10313
"1583","Sri Lanka",2015,948.447866640278,20908000,20.127,1005.11765831261,10734
"1584","Sri Lanka",2016,1095.49470869467,21021000,13.82,43.8133295276153,11118
"1585","Sweden",1993,6555.43154004868,8747000,34.056,-1334.97199039671,25070
"1586","Sweden",1994,6795.24363090891,8798000,27.11,-927.710843373495,26508
"1587","Sweden",1995,6699.82190778973,8836000,30.861,2535.19692168402,27970
"1588","Sweden",1996,7128.79901996366,8859000,24.219,-5599.84196861948,28508
"1589","Sweden",1997,6549.39302660601,8869000,31.332,6455.06821513136,29952
